[2019-04-16 17:10:54.760855] Update: 39 / 1000, Frames: 100000, Success: 0.194, PL: 0.006, VL: 27.749, Ent: 0.284, SAMPLES: 82.0
[2019-04-16 17:12:56.943576] Update: 40 / 1000, Frames: 102500, Success: 0.188, PL: -0.016, VL: 25.528, Ent: 0.267, SAMPLES: 75.0
[2019-04-16 17:14:44.373508] Update: 41 / 1000, Frames: 105000, Success: 0.100, PL: -0.029, VL: 21.369, Ent: 0.255, SAMPLES: 75.0
[2019-04-16 17:16:19.344222] Update: 42 / 1000, Frames: 107500, Success: 0.231, PL: -0.032, VL: 16.527, Ent: 0.241, SAMPLES: 76.0
[2019-04-16 17:17:53.469251] Update: 43 / 1000, Frames: 110000, Success: 0.219, PL: -0.030, VL: 29.496, Ent: 0.227, SAMPLES: 89.0
[2019-04-16 17:19:21.768367] Update: 44 / 1000, Frames: 112500, Success: 0.238, PL: -0.030, VL: 16.569, Ent: 0.213, SAMPLES: 72.0
[2019-04-16 17:20:48.801699] Update: 45 / 1000, Frames: 115000, Success: 0.250, PL: -0.010, VL: 13.817, Ent: 0.199, SAMPLES: 79.0
[2019-04-16 17:22:07.496397] Update: 46 / 1000, Frames: 117500, Success: 0.194, PL: -0.036, VL: 18.841, Ent: 0.184, SAMPLES: 68.0
[2019-04-16 17:23:23.171628] Update: 47 / 1000, Frames: 120000, Success: 0.231, PL: -0.010, VL: 11.331, Ent: 0.174, SAMPLES: 70.0
[2019-04-16 17:24:39.801578] Update: 48 / 1000, Frames: 122500, Success: 0.269, PL: 0.007, VL: 12.435, Ent: 0.162, SAMPLES: 69.0
[2019-04-16 17:25:55.250051] Update: 49 / 1000, Frames: 125000, Success: 0.219, PL: -0.026, VL: 14.288, Ent: 0.148, SAMPLES: 61.0
[2019-04-16 17:27:05.908354] Update: 50 / 1000, Frames: 127500, Success: 0.238, PL: 0.012, VL: 16.086, Ent: 0.139, SAMPLES: 94.0
[2019-04-16 17:28:16.511418] Update: 51 / 1000, Frames: 130000, Success: 0.250, PL: -0.014, VL: 11.069, Ent: 0.132, SAMPLES: 72.0
[2019-04-16 17:29:19.748558] Update: 52 / 1000, Frames: 132500, Success: 0.275, PL: -0.029, VL: 15.405, Ent: 0.122, SAMPLES: 91.0
[2019-04-16 17:30:21.536231] Update: 53 / 1000, Frames: 135000, Success: 0.250, PL: -0.027, VL: 17.985, Ent: 0.112, SAMPLES: 88.0
[2019-04-16 17:31:20.055111] Update: 54 / 1000, Frames: 137500, Success: 0.294, PL: -0.016, VL: 14.324, Ent: 0.100, SAMPLES: 85.0
[2019-04-16 17:32:20.014290] Update: 55 / 1000, Frames: 140000, Success: 0.256, PL: -0.001, VL: 11.067, Ent: 0.088, SAMPLES: 95.0
[2019-04-16 17:33:18.394939] Update: 56 / 1000, Frames: 142500, Success: 0.281, PL: -0.004, VL: 14.385, Ent: 0.079, SAMPLES: 75.0
[2019-04-16 17:34:14.960363] Update: 57 / 1000, Frames: 145000, Success: 0.363, PL: -0.032, VL: 13.644, Ent: 0.072, SAMPLES: 87.0
[2019-04-16 17:35:10.211402] Update: 58 / 1000, Frames: 147500, Success: 0.350, PL: -0.020, VL: 13.826, Ent: 0.063, SAMPLES: 90.0
[2019-04-16 17:36:02.591522] Update: 59 / 1000, Frames: 150000, Success: 0.325, PL: -0.025, VL: 13.557, Ent: 0.052, SAMPLES: 61.0
[2019-04-16 17:36:58.585658] Update: 60 / 1000, Frames: 152500, Success: 0.387, PL: -0.041, VL: 13.773, Ent: 0.045, SAMPLES: 72.0
[2019-04-16 17:37:50.579055] Update: 61 / 1000, Frames: 155000, Success: 0.356, PL: -0.040, VL: 16.226, Ent: 0.037, SAMPLES: 103.0
[2019-04-16 17:38:43.914473] Update: 62 / 1000, Frames: 157500, Success: 0.381, PL: -0.039, VL: 8.858, Ent: 0.029, SAMPLES: 76.0
[2019-04-16 17:39:33.359213] Update: 63 / 1000, Frames: 160000, Success: 0.387, PL: -0.032, VL: 15.637, Ent: 0.020, SAMPLES: 80.0
[2019-04-16 17:40:21.432870] Update: 64 / 1000, Frames: 162500, Success: 0.400, PL: -0.017, VL: 16.105, Ent: 0.012, SAMPLES: 80.0
[2019-04-16 17:41:10.286000] Update: 65 / 1000, Frames: 165000, Success: 0.425, PL: 0.011, VL: 10.707, Ent: 0.006, SAMPLES: 76.0
[2019-04-16 17:41:57.615751] Update: 66 / 1000, Frames: 167500, Success: 0.425, PL: -0.017, VL: 14.464, Ent: 0.001, SAMPLES: 63.0
[2019-04-16 17:42:45.154845] Update: 67 / 1000, Frames: 170000, Success: 0.494, PL: -0.005, VL: 24.568, Ent: -0.003, SAMPLES: 84.0
[2019-04-16 17:43:31.293815] Update: 68 / 1000, Frames: 172500, Success: 0.444, PL: -0.020, VL: 12.896, Ent: -0.009, SAMPLES: 79.0
[2019-04-16 17:44:17.503800] Update: 69 / 1000, Frames: 175000, Success: 0.388, PL: -0.020, VL: 11.335, Ent: -0.014, SAMPLES: 83.0
[2019-04-16 17:45:03.373434] Update: 70 / 1000, Frames: 177500, Success: 0.425, PL: -0.033, VL: 15.645, Ent: -0.021, SAMPLES: 81.0
[2019-04-16 17:45:49.302737] Update: 71 / 1000, Frames: 180000, Success: 0.475, PL: -0.025, VL: 17.364, Ent: -0.027, SAMPLES: 79.0
[2019-04-16 17:46:36.406006] Update: 72 / 1000, Frames: 182500, Success: 0.463, PL: -0.037, VL: 11.121, Ent: -0.032, SAMPLES: 82.0
[2019-04-16 17:47:22.787616] Update: 73 / 1000, Frames: 185000, Success: 0.450, PL: -0.058, VL: 16.816, Ent: -0.038, SAMPLES: 77.0
[2019-04-16 17:48:08.719584] Update: 74 / 1000, Frames: 187500, Success: 0.463, PL: -0.022, VL: 14.074, Ent: -0.043, SAMPLES: 87.0
[2019-04-16 17:48:53.878823] Update: 75 / 1000, Frames: 190000, Success: 0.519, PL: -0.038, VL: 9.486, Ent: -0.049, SAMPLES: 73.0
[2019-04-16 17:49:38.777041] Update: 76 / 1000, Frames: 192500, Success: 0.506, PL: -0.005, VL: 12.136, Ent: -0.053, SAMPLES: 88.0
[2019-04-16 17:50:24.662719] Update: 77 / 1000, Frames: 195000, Success: 0.481, PL: -0.018, VL: 16.556, Ent: -0.059, SAMPLES: 67.0
[2019-04-16 17:51:08.799793] Update: 78 / 1000, Frames: 197500, Success: 0.488, PL: -0.033, VL: 9.876, Ent: -0.065, SAMPLES: 79.0
[2019-04-16 17:51:53.763612] Update: 79 / 1000, Frames: 200000, Success: 0.506, PL: -0.028, VL: 9.728, Ent: -0.068, SAMPLES: 67.0
[2019-04-16 17:52:38.535776] Update: 80 / 1000, Frames: 202500, Success: 0.475, PL: -0.011, VL: 12.450, Ent: -0.074, SAMPLES: 62.0
[2019-04-16 17:53:23.481443] Update: 81 / 1000, Frames: 205000, Success: 0.494, PL: -0.019, VL: 16.113, Ent: -0.081, SAMPLES: 75.0
[2019-04-16 17:54:09.247709] Update: 82 / 1000, Frames: 207500, Success: 0.494, PL: -0.013, VL: 13.144, Ent: -0.085, SAMPLES: 75.0
[2019-04-16 17:54:52.523730] Update: 83 / 1000, Frames: 210000, Success: 0.531, PL: 0.019, VL: 6.730, Ent: -0.088, SAMPLES: 51.0
[2019-04-16 17:55:35.102082] Update: 84 / 1000, Frames: 212500, Success: 0.544, PL: 0.002, VL: 13.507, Ent: -0.090, SAMPLES: 59.0
[2019-04-16 17:56:19.949183] Update: 85 / 1000, Frames: 215000, Success: 0.494, PL: -0.032, VL: 15.555, Ent: -0.094, SAMPLES: 77.0
[2019-04-16 17:57:01.502662] Update: 86 / 1000, Frames: 217500, Success: 0.550, PL: 0.003, VL: 9.700, Ent: -0.100, SAMPLES: 69.0
[2019-04-16 17:57:44.957941] Update: 87 / 1000, Frames: 220000, Success: 0.587, PL: -0.035, VL: 12.121, Ent: -0.103, SAMPLES: 89.0
[2019-04-16 17:58:26.114353] Update: 88 / 1000, Frames: 222500, Success: 0.575, PL: -0.025, VL: 10.060, Ent: -0.107, SAMPLES: 89.0
[2019-04-16 17:59:06.330628] Update: 89 / 1000, Frames: 225000, Success: 0.500, PL: 0.004, VL: 9.894, Ent: -0.112, SAMPLES: 87.0
[2019-04-16 17:59:46.602189] Update: 90 / 1000, Frames: 227500, Success: 0.519, PL: -0.030, VL: 17.224, Ent: -0.118, SAMPLES: 76.0
[2019-04-16 18:00:27.449011] Update: 91 / 1000, Frames: 230000, Success: 0.550, PL: -0.038, VL: 14.264, Ent: -0.122, SAMPLES: 89.0
[2019-04-16 18:01:08.049342] Update: 92 / 1000, Frames: 232500, Success: 0.519, PL: -0.042, VL: 12.768, Ent: -0.126, SAMPLES: 84.0
[2019-04-16 18:01:48.140930] Update: 93 / 1000, Frames: 235000, Success: 0.644, PL: -0.034, VL: 10.588, Ent: -0.129, SAMPLES: 84.0
[2019-04-16 18:02:29.669745] Update: 94 / 1000, Frames: 237500, Success: 0.644, PL: -0.034, VL: 10.875, Ent: -0.135, SAMPLES: 84.0
[2019-04-16 18:03:11.784264] Update: 95 / 1000, Frames: 240000, Success: 0.513, PL: 0.012, VL: 13.652, Ent: -0.140, SAMPLES: 74.0
[2019-04-16 18:03:54.828580] Update: 96 / 1000, Frames: 242500, Success: 0.513, PL: -0.033, VL: 13.537, Ent: -0.145, SAMPLES: 70.0
[2019-04-16 18:04:35.629887] Update: 97 / 1000, Frames: 245000, Success: 0.625, PL: -0.034, VL: 20.077, Ent: -0.148, SAMPLES: 82.0
[2019-04-16 18:05:16.001237] Update: 98 / 1000, Frames: 247500, Success: 0.631, PL: -0.047, VL: 13.905, Ent: -0.153, SAMPLES: 81.0
[2019-04-16 18:05:57.784081] Update: 99 / 1000, Frames: 250000, Success: 0.569, PL: -0.035, VL: 11.629, Ent: -0.159, SAMPLES: 55.0
[2019-04-16 18:06:38.260721] Update: 100 / 1000, Frames: 252500, Success: 0.681, PL: -0.022, VL: 19.238, Ent: -0.163, SAMPLES: 69.0
[2019-04-16 18:07:19.173321] Update: 101 / 1000, Frames: 255000, Success: 0.606, PL: -0.030, VL: 10.907, Ent: -0.168, SAMPLES: 60.0
[2019-04-16 18:07:59.367253] Update: 102 / 1000, Frames: 257500, Success: 0.750, PL: -0.026, VL: 10.376, Ent: -0.172, SAMPLES: 53.0
[2019-04-16 18:08:39.923071] Update: 103 / 1000, Frames: 260000, Success: 0.619, PL: -0.007, VL: 19.973, Ent: -0.176, SAMPLES: 79.0
[2019-04-16 18:09:19.862237] Update: 104 / 1000, Frames: 262500, Success: 0.594, PL: -0.044, VL: 9.549, Ent: -0.179, SAMPLES: 66.0
[2019-04-16 18:09:59.940064] Update: 105 / 1000, Frames: 265000, Success: 0.675, PL: -0.021, VL: 19.199, Ent: -0.183, SAMPLES: 80.0
